"gene","Early.lfc","Early.padj","Late.lfc","Late.padj","Middle.lfc","Middle.padj"
"CCL15",-0.070837377374346,0.0399369269283239,0.034588072340342,0.335242556861147,-0.0420517418600443,0.328974653039415
"CCL16",-0.0901955477812413,0.012400774824517,0.0152299019334468,0.697233304721683,-0.0614099122669396,0.157822476526804
"CCL17",-0.0955480782510687,0.0592420948717947,0.00987737146361933,0.857232241073104,0.0228444523217588,0.779427711251461
"CCL18",-0.0923912618655311,0.0111852762614096,0.0130341878491569,0.746517400758075,-0.0636056263512295,0.143798607881624
"CCL19",0.00725062055030623,0.921115213554629,0.0447967856867777,0.454070047977327,-0.0561604332991799,0.41182223079558
"CCL2",-0.0709606441468367,0.488261378972007,0.299192135468159,0.0779524722642431,0.20956425734232,0.406816735286184
"CCL20",-0.087561106740786,0.466515579678079,-0.095577975712609,0.436216567501295,0.072939674327519,0.721028362151069
"CCL21",-0.276169358743025,0.365628546296974,-0.739002458059132,0.00592667798672691,-0.428425705065777,0.290421317795232
"CCL22",-0.0772323591367767,0.212546392495794,-0.0709869959762912,0.305720587918987,-0.147626810176678,0.0363167275389933
"CCL23",-0.172140465132109,0.237575933533783,2.16068090186309,4.54680694401257e-11,0.149860977809507,0.586103277404673
"CCL24",-0.509350192000653,0.012400774824517,-0.538012289437862,0.00505452194209711,-0.303003901402578,0.260333444861214
"CCL26",-0.107453990827863,0.180744036049876,-0.0438746184159271,0.608360361266358,0.0924142330785793,0.453339228009894
"CCL3",0.0414504918074892,0.861221609823237,1.05270084013195,8.54957110856029e-05,0.531773550969366,0.162890108504164
"CCL4",-0.513043437446218,0.0579969920506194,-0.57449124879307,0.0304145640450567,-0.377969127369344,0.323028035796586
"CCL5",-0.722014573198546,0.0121417449833242,0.0711677403266506,0.816074131055117,-0.275763735833531,0.426054677697185
"CCL7",-0.0289029207266704,0.93551341532229,-0.552643239152594,0.0519158237272361,0.197214666085809,0.646021012791745
"CCL8",0.507131168340496,0.0641207098602903,0.15949849440547,0.372178651103305,0.497931720662139,0.221009532755785
"CCND3",0.48016406300304,0.00488782097067797,0.920843376790826,1.03629561581506e-07,0.651682315195309,0.000972816221502887
"CCR1",0.4275167566698,0.245436468564846,0.135868477671533,0.748189264420202,0.222476089831892,0.652339757419109
"CCR10",-0.070837377374346,0.0399369269283239,0.034588072340342,0.335242556861147,-0.0420517418600443,0.328974653039415
"CCR2",-0.187471974972754,0.500863287353121,0.441661423511762,0.145286896201736,0.439492283437305,0.235014583757429
"CCR3",-0.80329594032262,0.0182390743579445,-1.3908390458293,2.78916226268027e-06,-1.10772823857151,0.00360663443052616
"CCR4",-0.37124959715647,0.164116561408375,-0.987933380646785,2.78357546839592e-05,-0.52167366860757,0.11923624220694
"CCR5",0.174357671652666,0.285050238909619,0.559037043808477,0.00151375648361242,0.316061055387509,0.215312475859237
"CCR6",-0.259367741651266,4.23212301847581e-05,-0.183284376716731,0.00215649476339179,-0.259924190917117,0.00012029513252397
"CCR7",-0.639577572464804,0.0332455118986934,-0.45037361076272,0.163785509892931,-0.798898165639208,0.00595544123366964
"CCR8",-0.070837377374346,0.0399369269283239,0.034588072340342,0.335242556861147,-0.0420517418600443,0.328974653039415
"CCRL1",-0.129421064551079,0.00609043555808708,-0.0482895849515641,0.335242556861147,-0.124929399151945,0.0153250611493614
"CCRL2",1.9546063626717,1.20417413183767e-07,0.425665234877366,0.254392614183261,1.70093714629645,3.45255312771559e-05
"CD14",-0.661697482106434,0.0184422036606427,0.278777312341724,0.341799082649258,-0.0419758529788368,0.916787575202104
"CD160",-0.240524211870499,0.0605795633347943,-0.255249499235178,0.0413854642444141,-0.178599237583279,0.328974653039415
"CD163",1.31630603524529,0.00221804809129028,1.38185108863468,0.00072611183530047,1.86652464527176,0.00020329272208861
"CD164",1.10313086896052,1.68667758136987e-09,0.487715072922528,0.002018243929549,0.680006521484902,0.000464003933442316
"CD19",-0.499298932784429,0.120047727729093,-0.770105769656282,0.0131192223124094,-0.974871803340458,0.00641461406600696
"CD1A",-0.385869461121497,0.218494816894436,-0.651976858126797,0.0225452157640456,-0.287644257131056,0.482509373515128
"CD1B",-0.127299014531431,0.00915792179727895,-0.0402338153407671,0.41203062997428,-0.116873629541153,0.0384142725190716
"CD1C",-0.989682547032945,0.0141859274472881,-1.93386948054524,3.39491790378921e-07,-2.19070406589255,3.4865758115094e-08
"CD1D",0.2173996987814,0.198181877190641,0.286298422299917,0.0861136747791112,-0.0739547354799228,0.641329176846169
"CD1E",-0.213168451493901,0.000198201628906719,-0.107743001779213,0.0578283125136216,-0.1843828159796,0.00266274056732755
"CD2",-0.426789633777183,0.0929420759176315,-0.175080895609276,0.548023490214977,-0.411993303707691,0.163364454050113
"CD207",-0.171236394566338,0.0596324300231871,-0.115684876660574,0.248186357958627,-0.127190662867437,0.235014583757429
"CD209",-0.181203024377876,0.0641207098602903,0.0101707358348309,0.932768638639027,-0.181193825760938,0.125291114438775
"CD22",-0.363398300718294,0.209763164917827,-0.617164995612987,0.0227260057406254,-0.548858145003065,0.111846654449193
"CD24",-0.497089498288249,0.209763164917827,-0.707741209083281,0.0870130575274349,-1.00678502577365,0.0405964495014832
"CD244",-0.564168501230777,0.0120830672942848,-0.321566736248275,0.193868558600062,-0.442909553134554,0.0768168829896608
"CD247",-0.668954516031187,0.0230803582126964,-0.101196833631864,0.755454766688039,-0.335987804015165,0.341543405661401
"CD27",-0.410639128975044,0.127389708435055,-0.247313959840471,0.404891054257243,-0.608591967741631,0.0242128417547888
"CD274",2.42189764028759,1.42030744952511e-10,2.02413091057848,6.8410007001828e-09,2.39097792879686,1.44230930581182e-08
"CD276",-0.113057880100957,0.0308727121569566,-0.0385774077113865,0.467225693661387,-0.115217221911773,0.0432690754704843
"CD28",-0.624394951838492,0.0248325091529422,-0.537406547105401,0.0483268625732581,-0.697159587603404,0.0246732981282058
"CD34",-0.122784475801915,0.00379294320600267,-0.0173590260872265,0.70483046465959,-0.0939988402876129,0.056369921437298
"CD36",0.0061465791042945,0.987257304355072,-0.0609274836238161,0.88677901017745,-0.0131900252057573,0.977073200189663
"CD38",0.549180406221192,0.00635218382285062,0.60422299090115,0.00158393977077249,0.532488065560596,0.0242128417547888
"CD3D",-0.580354005461341,0.0429388673726267,0.182307046433294,0.561805846725333,-0.29637565842379,0.410555254124544
"CD3E",-0.504520573982388,0.043242857622828,0.191849831913,0.474355117496057,-0.127363287662615,0.702966319704364
"CD3EAP",-0.0957122220398716,0.0081672441264028,0.00971322767481642,0.804953097292817,-0.0669265865255699,0.123204296363142
"CD3G",-0.461161052443691,0.0654928440839796,0.0874520828716445,0.758265459174574,-0.139292088345936,0.680092532131174
"CD4",-0.106152732357229,0.0905465752533622,-0.0785338648757863,0.219745715110922,-0.155173679076172,0.0223007352389219
"CD40",-0.601958561069103,0.0399369269283239,-0.661461844528636,0.0166940201377116,-0.571685424414492,0.0836971076154814
"CD40LG",-0.694649754954175,0.000256293245778397,-0.741758928863122,3.82739083042514e-05,-0.849921097883664,6.27324408277163e-06
"CD44",-0.00863320214591035,0.976326206758451,0.0621186542250918,0.817368281097369,-0.684688594897606,0.0183861958197456
"CD46",-0.222766322404242,0.15411203903962,0.214076042040707,0.214356347692247,-0.191180057443365,0.337293532142901
"CD47",0.46139382199622,0.00515797787878489,-0.0217558857653373,0.898748042300726,-0.0706134567287453,0.73028821169
"CD48",0.150959005726021,0.321128518767123,0.0773791120621308,0.649869439570344,-0.0586380217520119,0.774639331349421
"CD5",-0.504280307955467,0.0196240730793998,-0.363579733491064,0.105422192548569,-0.480405285472362,0.0339357600474316
"CD53",0.614199712962067,0.00205153136487084,0.727656360746863,0.000121468525703965,0.757521117484893,0.00106625019277774
"CD55",0.398473164258698,0.0635672862400421,0.838354522978493,0.000105995165143208,0.113213818514184,0.691288563193289
"CD58",0.141674817013238,0.331941813793785,0.0992226883060976,0.538591729298843,-0.0927725095251404,0.638297043089262
"CD59",0.0848478737827056,0.773885314142561,0.639170151792792,0.0290770798204312,0.197658601278578,0.611657686065551
"CD6",-0.442009713576102,0.0349857124431501,-0.38688242654241,0.0618719444719885,-0.216028529563669,0.391438879012258
"CD68",0.31997526952957,0.193491367599325,-0.0463561655950322,0.862402964493065,0.699373445711249,0.0198032529175189
"CD69",-0.124365527453564,0.26366431534709,0.102786032959125,0.481454288975978,0.0705693489995634,0.70523194678481
"CD7",-0.702328488242033,0.0114384202232231,0.088333834785038,0.769210191616681,-0.161753557515475,0.646021012791745
"CD70",-0.0760492987865531,0.0739823031646023,0.0016777426559953,0.974879525904293,-0.0749620715443884,0.14806949528732
"CD74",-0.0401991549704874,0.899300497578886,-0.78537265534986,0.00608652680254805,-0.157259101171604,0.689768264333112
"CD79A",-0.888730989016493,0.00166704955472444,-1.08535723678542,1.86373132767404e-05,-1.31205165168768,4.18879880595437e-07
"CD79B",-0.880407611459712,0.000414917019306568,-1.15306885386536,8.86342351515316e-07,-0.969412622778784,0.000578417203835136
"CD80",0.0461943916872425,0.626713562821901,-0.0514104865047029,0.526948719430489,-0.0184958217503866,0.866962820806776
"CD81",0.156604473466016,0.447364448787966,0.747238203094881,0.000377015205112383,0.258749014268902,0.328974653039415
"CD82",0.0232205351578907,0.939015439906599,0.938259562185093,0.0007728710010523,0.314602880657154,0.372981836073103
"CD83",-0.29739871686215,0.0540214433758582,-0.271645162122935,0.0924712381123258,-0.387072296027075,0.0183861958197456
"CD86",0.488986021172778,0.0599201332185649,0.0954481852438107,0.747118734081589,0.761348018136182,0.0178444104708394
"CD8A",-0.442451606710493,0.0518584572774415,-0.297355930162214,0.235539403628114,-0.229470925921364,0.428732242318355
"CD8B",-0.454204040756698,0.051675732570546,0.697926023997898,0.00439811719995622,-0.556147949420803,0.0405964495014832
"CD9",-0.113599059223107,0.527836384749876,-0.796718257173657,1.86373132767404e-05,-0.527026642708558,0.0183861958197456
"CD96",-0.784078223203358,0.0151129265112161,-0.671703447388827,0.0362466609313948,-0.721776918466386,0.052392589485165
"CD97",0.598156316750504,0.0225445595376451,0.419416927307076,0.11058091219946,0.268643577421841,0.392035058377038
"CD99",-0.106621000180899,0.706784068689844,0.910507960903752,0.00146383795023456,0.570171827347504,0.118180538485594
"CDC42",0.236934471571447,0.0592420948717947,0.228315961839584,0.0779524722642431,0.0131052727513215,0.945063424999502
"CDH5",-0.070837377374346,0.0399369269283239,0.034588072340342,0.335242556861147,-0.0420517418600443,0.328974653039415
"CDKN1A",1.02253634982076,3.1109834724317e-06,0.580431409783214,0.00376917262862846,0.676670506966662,0.00773310662665154
"CEACAM1",-0.218545500847339,0.559919634275328,-0.999455702635577,0.00647749296377012,-1.38420356505678,0.000176400890718877
"CEACAM3",-0.117365825005074,0.0262732909803783,0.0161827632632692,0.777456679072166,-0.0885801894907718,0.166152951774711
"CEACAM6",-0.286629445711176,0.295141645200423,-0.207173207437459,0.46690144958997,0.10157829187108,0.808126072231966
"CEACAM8",-0.540839053392833,0.0541562184220779,-0.537310474595281,0.0536856423223196,-0.872862040248015,0.00182160929324914
"CEBPB",1.48965926578562,7.7650250439197e-05,1.74546841460255,2.08943369429592e-06,1.60350987828971,0.000276025948752846
"CFB",-0.244957172395027,0.128121461441745,-0.187067977227674,0.319969072537015,0.0505860572407979,0.866538918671626
"CFD",0.178318940845207,0.721516103851147,-2.39505400728073,1.51399336039115e-06,-1.37966633434502,0.0183861958197456
"CFH",0.178865549017917,0.509641030107739,-0.200859781443065,0.430862612848212,-0.258995347485383,0.352753782696007
"CFI",-0.070837377374346,0.0399369269283239,0.034588072340342,0.335242556861147,-0.0420517418600443,0.328974653039415
"CFL1",0.276917964956873,0.057231777032015,1.15262330897775,1.62580833046678e-11,0.45119092835322,0.0117370974470149
"CFP",0.362501265741782,0.0896671526395992,0.169233042003457,0.456117261337349,0.187239267759177,0.496396872073411
"CHIT1",-0.070837377374346,0.078873941058945,0.0539953214989524,0.224352529222256,-0.0420517418600443,0.404336173543619
"CHUK",-0.137981873139539,0.331941813793785,-0.0485539511945561,0.769210191616681,0.0641669242922216,0.736265770740106
"CIITA",-0.32531961080128,0.205495945091131,-0.912055139595699,0.000304258026109636,-0.137279623976053,0.691288563193289
"CISH",-0.0497789944130584,0.180698985716538,0.0345880723403393,0.362505014090627,-0.0420517418600435,0.352753782696007
"CLEC4A",0.40060606078262,0.299434263568433,0.533247929398309,0.211406670255582,0.462490807129141,0.343317255625753
"CLEC4E",-0.269985533437247,0.425860072276386,0.0991030296875248,0.799534399539022,-0.705477355340495,0.109189870524234
"CLEC5A",-0.070837377374346,0.488261378972007,0.22944605129314,0.0966094000279718,0.0446526609457614,0.762000962266489
"CLEC6A",-0.210114477764159,0.397503881253128,-0.402270810036107,0.0877385093560018,0.0463180688466256,0.899704691234586
"CLEC7A",1.16088972899847,3.98645082435009e-05,0.333091900255241,0.265323304680507,1.73616153089544,2.23909932505905e-07
"CLU",-0.293188991386849,0.355145968895445,1.29728623906582,5.44530306180951e-05,0.63582848658433,0.114817531418641
"CMA1",-0.458562011921257,0.0833823967813999,-0.14210696145029,0.670028797225602,-0.00561623622797303,0.98749071182646
"CMKLR1",-0.0701730183437164,0.761862235814171,-0.5465088358373,0.0116703174956735,0.431752246035975,0.137208625577649
"CR1",-0.483229057133126,0.0399369269283239,-0.644286683956631,0.00328385723490841,-0.721159532749998,0.00147657068294897
"CR2",-0.579700586747466,0.0293373933966701,-1.19832718364499,1.26618875899465e-06,-0.741791696610505,0.0170863666019752
"CRADD",-0.206131477848409,0.00930580469141661,-0.143563903994945,0.0686475885807551,-0.224855149613576,0.00627816285861011
"CREB1",0.078389995397389,0.59343904102728,-0.284661853815106,0.0698159070076013,-0.132254451533161,0.497863850782159
"CRP",-0.070837377374346,0.0399369269283239,0.034588072340342,0.335242556861147,-0.0420517418600443,0.328974653039415
"CSF1",0.600711377380762,0.00301394299232725,0.206240575366212,0.171226951713546,0.446459573992107,0.0948238294568128
"CSF1R",0.769404997157348,0.0212261640031089,-0.496556125089248,0.147260438978382,0.937435880875276,0.0158475424150714
"CSF2",-0.107552035729411,0.032025065117334,0.0233439286556951,0.664703386157156,-0.078766400215109,0.202750431084533
"CSF2RB",0.404701095179343,0.0205325926174451,0.0213827551046233,0.857232241073104,0.281032382256236,0.230619236200115
"CSF3",-0.422001568452109,0.120849697860673,-0.425100755215172,0.124393492316866,0.0151734409822568,0.970389004083629
"CSF3R",1.00438448284291,0.00353754303832424,0.608618015716083,0.0697105400888795,1.03384330573598,0.0102327402423767
"CTLA4",-0.110689351291558,0.170573153088368,0.486652312604683,0.00243438521783297,-0.0819037157772566,0.41182223079558
"CTNNB1",0.0694568920455545,0.699580684889632,0.00127453889028217,0.996925999222773,-0.254314040504909,0.303088030348515
"CTSC",0.220055985957341,0.389811584499124,0.765344355441465,0.00302843999890167,0.23513782126887,0.483519170915866
"CTSG",-0.0540999552172732,0.666115183559546,0.245988402562828,0.0924712381123258,-0.0420517418600435,0.801641644427762
"CTSS",0.769856325744751,0.000481452895748562,-0.137324559267174,0.535130622409793,0.139497538815975,0.609738981921611
"CUL9",-0.248938607804307,0.0176131392279546,-0.211574451684284,0.04313604077641,-0.288214265884671,0.0080179173309547
"CX3CL1",-0.070837377374346,0.0399369269283239,0.034588072340342,0.335242556861147,-0.0420517418600443,0.328974653039415
"CX3CR1",0.714526926617364,0.111857573097828,-0.678662834745998,0.163768712280142,0.940856681684833,0.098898307358533
"CXCL1",-0.118641641008733,0.00209554078833289,-0.0132161912940454,0.754763877649385,-0.0898560054944317,0.0432690754704843
"CXCL10",3.75656923385741,7.25411071650921e-11,3.07809828196369,3.99204870571952e-09,4.25846711001907,5.13589560311927e-10
"CXCL11",0.41331948883932,0.0583150186767049,0.544502716712731,0.00830045721735172,1.12628139528877,0.00036215217502505
"CXCL12",0.021256323880082,0.899727798014674,-0.0670331635878405,0.545555615559835,0.425278181585094,0.16609830400911
"CXCL13",-0.070837377374346,0.0399369269283239,0.034588072340342,0.335242556861147,-0.0420517418600443,0.328974653039415
"CXCL2",-0.160763135784731,0.0512999124055751,0.0288937895339645,0.777021496431208,-0.0127423169482679,0.938976404572168
"CXCL3",-0.0653334674480313,0.839508187189917,-0.228171232872953,0.486276227772463,0.311291527541828,0.427319596926118
"CXCL5",-0.287417640471788,0.143297744288491,-0.344184892637474,0.0856904706638031,-0.10950822899103,0.706567240129292
"CXCL6",-0.129906291369037,0.0450428151849938,0.0117777142711093,0.86911795520351,-0.0529326431985,0.519362075925445
"CXCL9",-0.0898486058427919,0.0174765014917068,-0.00116057828517668,0.980424546829097,-0.0778003924855621,0.0763195397930677
"CXCR1",0.711835205852289,0.0512999124055751,-0.454150807861458,0.265323304680507,0.425812774073165,0.346400295429072
"CXCR2",0.793923025186784,0.0558076869687661,-0.746357434816026,0.0749324683422777,0.293232750708057,0.588422552165672
"CXCR3",-0.434725717705449,0.108043022590029,-0.551437751449398,0.0319715277980076,-0.239151378020471,0.499058105033493
"CXCR4",-0.443619777973581,0.0560670622775526,-0.49315707912662,0.0348705967687929,-0.323515914558417,0.301914429650598
"CXCR6",-0.137518265412236,0.205495945091131,0.0796529067157392,0.523600521472293,-0.0605446172416988,0.675872077635152
"CYBB",1.19893858243426,4.23460616723875e-05,1.65494310488622,2.58823659154453e-08,1.70428182288079,1.48041480634568e-06
"CYSLTR1",1.05319141859766,3.98645082435009e-05,-0.149968189272842,0.575672895428105,0.129344068638272,0.691288563193289
"CYSLTR2",-0.320070552250886,0.183762621509643,-0.312251685181989,0.25748352838134,-0.336433364638287,0.235014583757429
"DAXX",-0.0981555236275709,0.531342834325395,-0.140491148808152,0.341799082649258,-0.167731610739541,0.372981836073103
"DDIT3",0.730825157798442,0.00101187938989851,0.230955473718789,0.310455520436984,1.07754192086196,6.29081119016245e-05
"DDX50",-0.0116143838131144,0.9642816737696,-0.303112554795876,0.225336626847393,-0.760350124243162,0.00709080005872685
"DDX58",3.43373743704951,2.03160958568495e-19,1.69948487664148,5.8546252985157e-10,2.5379238760872,1.9242995913205e-12
"DEFA1",0.399182983851881,0.566182574283462,1.77640684876142,0.0128297851787603,0.112203065418351,0.913108400042848
"DEFB1",-0.079557430809964,0.249344744257657,0.517805814804876,0.000185687378599148,-0.0728707063529326,0.382485667900951
"DEFB103A",-0.133299428001704,0.00689308941031957,-0.0380331928668403,0.452860225523375,-0.119874094630299,0.0264712685268037
"DEFB4A",-0.0984780366910876,0.441061953096255,0.255880916125998,0.195568354372861,-0.10116898865405,0.521471379726768
